id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,cluster
4OhfzFL8Eqv055p2alRF7m,Where Angels Play,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],17,1,False,0.4539999999999999,0.4370000000000001,7,-15.522,1,0.0293,0.354,0.0409,0.236,0.659,124.164,252400,4.0,1995,1995-05-15,2
2wxgkTPRT6jBuLVAxo8903,Shameless,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],7,1,False,0.8109999999999999,0.594,2,-8.698,1,0.172,0.0065,0.0608,0.369,0.387,117.875,292465,4.0,1996,1996-05-01,1
6wCI9AzVCtD7we7wCYm6Sl,Girls Night Out,Greatest Hits,5bssaJTxjs8S0dpc9GzFDj,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],6,1,False,0.542,0.638,11,-10.436,1,0.0549,0.126,5.76e-06,0.111,0.878,187.353,174733,4.0,1988,1988-08-02,1
2nO4uKyReZHH7JS61yT2nS,Going My Way,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],9,1,False,0.564,0.395,11,-9.912,1,0.125,0.337,0.0,0.289,0.374,84.896,221347,4.0,2003,2003-12-01,2
2U6OTphPd0rXiMyKGEVFBn,Death's Ship,Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],4,1,False,0.4479999999999999,0.555,11,-9.578,0,0.1119999999999999,0.273,0.0,0.102,0.66,146.184,210027,4.0,2015,2015-08-28,6
76zFGcQrel57hYKVLseQDN,wampum prayer,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],7,1,False,0.496,0.15,8,-16.816,1,0.246,0.977,0.000202,0.158,0.2269999999999999,130.123,44333,4.0,2002,2002-10-28,2
6MZSOZ9YGuKilDeGNnqjGy,What Do They Know?,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],13,1,False,0.5489999999999999,0.237,7,-9.242,1,0.0273,0.6940000000000001,0.0,0.0826,0.102,80.933,197987,4.0,2003,2003-11-24,2
6RraLU76rC8zfIazhQnbXh,Look Away,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],9,1,False,0.426,0.133,9,-12.071,1,0.0315,0.8190000000000001,0.0,0.0994,0.205,132.401,327640,4.0,1999,1999-07-20,2
188Nd8cmEttsCmfnqIgQvS,So Good,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],13,1,False,0.84,0.55,0,-6.521,1,0.0355,0.142,0.0,0.0438,0.725,99.981,220440,4.0,2003,2003,1
65IWXigdPaOXJM2j4cFY9p,Method of Modern Love,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],3,1,False,0.7090000000000001,0.63,5,-9.987,0,0.0533,0.0721,4.56e-05,0.0805,0.767,94.195,333680,4.0,1984,1984-10-12,6
7Eb7efroHfi7Ej31GUfGws,Bonefields,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],5,1,False,0.653,0.4579999999999999,1,-11.997,0,0.0377,0.825,0.353,0.078,0.369,81.98899999999998,268133,4.0,2001,2001-03-20,2
2HJFvUWKTSB8JUCLTdpFrR,Every State Line,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],4,1,False,0.653,0.176,1,-15.050999999999998,1,0.804,0.8590000000000001,0.0,0.0909,0.278,96.996,187093,4.0,1992,1992-06-19,3
6ZU9RJIZ0fNaFuQM57bDIA,Bombtrack,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],1,1,True,0.478,0.855,4,-7.438,0,0.121,0.0134,3.18e-05,0.179,0.6679999999999999,151.93,243760,4.0,1992,1992-11-03,6
1pxJE4N74aGkC6BbIUhq3P,Love in a Dangerous Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],14,1,False,0.593,0.95,8,-6.72,1,0.0403,0.183,0.000251,0.0615,0.7909999999999999,99.016,296008,4.0,2018,2018-04-10,1
0zjqm0VWOQT9is5gT9CTib,Make You Stay,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],7,1,False,0.605,0.921,9,-4.336,0,0.0407,0.0203,0.0,0.228,0.705,90.02,221174,4.0,2018,2018-04-10,6
4gd1XbH3adOCB078KP7Dbd,Still,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],2,1,False,0.286,0.98,9,-4.561,1,0.105,0.000571,0.00103,0.119,0.557,121.357,184813,4.0,2001,2001,1
5LWdZjEUpTw5PtfGIRB1jg,Shameless (Bathtub Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],5,1,False,0.852,0.525,4,-11.675,0,0.144,0.0104,0.131,0.166,0.535,108.241,292507,4.0,1996,1996-11-01,6
3IFKzkMn821V6jjyvAZO82,Some Clear Joy Is Coming,Small Planes,1iyTLD4EXY7G9gHYb7MZRQ,['The Innocence Mission'],['4VcTmgGKGuJn56Ac2zNhiH'],9,1,False,0.385,0.2789999999999999,6,-10.893,0,0.0363,0.748,0.0237,0.103,0.126,170.6,211280,4.0,2001,2001-09-25,2
3PiVLjJVEtOWndg8Ulknif,Rock & Roll,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],10,1,False,0.3939999999999999,0.706,7,-12.147,1,0.0556,0.07,0.00627,0.148,0.563,141.695,284723,4.0,1973,1973,1
2h7rB3dNRxNfHPobzv2Ixi,Head Looking for a Bullet,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],5,1,False,0.509,0.8590000000000001,1,-6.806,1,0.088,0.00979,0.541,0.18,0.685,140.039,246333,4.0,2003,2003-01-01,1
4VJE2QEGdEYa1I6sqbqC0r,Get Back,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],2,1,False,0.633,0.907,9,-6.0920000000000005,1,0.0553,0.00206,3.65e-05,0.0689,0.809,126.731,211760,4.0,1998,1998-10-01,1
0rHW20CX7izpkFLVj6RhtM,Scanning These Crowds,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],5,1,False,0.584,0.611,2,-9.104,1,0.0291,0.139,0.000113,0.115,0.4379999999999999,118.199,229533,4.0,1994,1994-03-01,1
0fph0X1rM93QqMSdPqU0TQ,Cupid In Me,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],11,1,False,0.7240000000000001,0.447,1,-8.048,1,0.0637,0.0459,1.14e-06,0.239,0.6679999999999999,93.0,251533,4.0,2003,2003,1
2rbV78S7CD1JVLkzAIfQdk,Granny Farming in the Uk,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],8,1,False,0.4379999999999999,0.552,9,-7.194,0,0.0423,0.154,0.00465,0.107,0.126,128.909,254733,3.0,1998,1998-01-01,0
308lTs4svggfRfVjLtcX9x,From A Buick Six,Still Alive And Well,028UyLRMn9HnuTvRaWAVTF,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],12,1,False,0.366,0.752,9,-9.584,1,0.0617,0.505,1.46e-05,0.1639999999999999,0.805,199.219,158507,4.0,1973,1973,1
2TgoTfwHpcS0SRLtjv2pjX,Road to Recovery,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],10,1,False,0.363,0.954,0,-4.548,1,0.0594,9.38e-05,0.00278,0.0858,0.537,126.187,213760,4.0,2001,2001,1
4KepeWvq5KfZUevd0cQ70T,Dance The Night Away,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],6,1,False,0.77,0.757,11,-5.386,0,0.044,0.173,8.87e-06,0.0244,0.596,99.994,245573,4.0,2003,2003-12-01,6
1GL3izxvW77s1q7ZIQVnF1,The Long Journey,Shooting Star,5DfHOYTKoKh23OS6g2NKqS,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],5,1,False,0.374,0.474,5,-17.454,0,0.0345,0.0119,0.7090000000000001,0.836,0.0739,89.94,424000,4.0,2011,2011-12-12,4
5duTkIQC8WWv9dqgKVVXVk,Little Road To Bethlehem,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],10,1,False,0.478,0.357,1,-13.504,1,0.0306,0.552,0.00352,0.105,0.547,171.421,171640,4.0,1998,1998-10-08,2
7gt500rD3guuec3txQminW,This Is Your Life,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],3,1,False,0.165,0.847,9,-5.348,1,0.0524,0.015,0.000525,0.943,0.564,160.958,242704,4.0,2000,2000-01-01,5
1yW7cB69YhL7IOKswXlNKz,Lost in You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],12,1,False,0.579,0.41,5,-8.866,1,0.0279999999999999,0.24,0.0,0.0958,0.479,179.84900000000005,216720,4.0,2003,2003-11-24,1
2x1D20z93vGEjtTP07GOOr,Swear It Again - Radio Edit,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],1,1,False,0.626,0.532,9,-7.205,1,0.0276,0.296,0.0,0.123,0.33,130.076,247933,4.0,1999,1999-04-25,1
0mpHWq8c0l9hbOxXvU1RcF,In the Bleak Mid-Winter,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],1,1,False,0.407,0.152,10,-15.829,1,0.0271,0.921,0.0165,0.109,0.0635,71.124,244333,4.0,1998,1998-10-08,2
1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],5,1,False,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600,4.0,1999,1999-11-02,1
30ngg6jCMqOBcvj5fLgfBe,Flying Without Wings,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],3,1,False,0.4429999999999999,0.493,8,-7.956,1,0.0318,0.3229999999999999,0.0,0.21,0.283,72.742,215307,4.0,1999,1999-04-25,2
2SMOdZocTSFLdpg197o9Jo,Rockin' With The Rhythm Of The Rain,Greatest Hits,5bssaJTxjs8S0dpc9GzFDj,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],2,1,False,0.7709999999999999,0.475,0,-9.354,1,0.0301,0.141,0.0,0.0555,0.774,143.16899999999995,161333,4.0,1988,1988-08-02,1
32DdumVsgJrE6JWjZQPZQ0,Walk Away,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],7,1,False,0.574,0.95,9,-6.449,1,0.203,0.000795,2.62e-05,0.123,0.856,123.812,202467,4.0,1998,1998-10-01,1
49QAeP1zvXNL5joWqf1VzE,Microphone,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],10,1,False,0.442,0.8809999999999999,6,-6.942,1,0.0369,0.000619,0.0139,0.317,0.619,91.01,279533,4.0,2003,2003-01-01,1
2PYDcRpnjRo5VktCjsUqHi,Outta My Mind,Psychosis,4Gc1EWUBmRkqmf7MwC4aUd,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],3,1,False,0.792,0.649,10,-15.59,0,0.0818,0.0467,0.917,0.102,0.6970000000000001,133.037,168000,4.0,2007,2007-09-14,4
32ANG8Epl7r79WHHvG6zXq,Oklahoma,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],10,1,False,0.355,0.736,9,-6.275,1,0.0629,0.0142,0.000403,0.736,0.474,141.381,329509,4.0,2000,2000-01-01,5
48LAwhnuZb4un5EdUluL8K,One Slowdance,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],3,1,False,0.478,0.757,11,-5.093,1,0.0527,0.00474,9.87e-05,0.385,0.738,140.984,254987,3.0,2001,2001,1
399Y2XppdMAIHU0eWjw0u3,Waste of Mind,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],5,1,False,0.602,0.911,9,-6.232,1,0.0521,6.32e-05,0.00233,0.0514,0.848,120.178,212400,4.0,1998,1998-10-01,1
2UdRwAAfPDFn13bh2cBm9c,Colours,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],9,1,False,0.59,0.527,8,-9.975,1,0.0474,0.357,0.000439,0.0675,0.532,108.888,245493,4.0,1997,1997-01-01,1
11CncGAYp8AHeZ1NVavXGy,I Still Believe (Great Design),Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],12,1,False,0.503,0.836,1,-5.56,1,0.0513,0.185,0.0019,0.728,0.461,107.415,330919,4.0,2000,2000-01-01,5
5AYTqYsVCLGRZn260BdzhA,Wednesday,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],3,1,False,0.5529999999999999,0.413,7,-13.424,0,0.0367,0.888,0.0015199999999999,0.0902,0.3989999999999999,106.479,149107,5.0,2002,2002-10-28,2
5Kz6iIkOBZepijORtkfEvj,Listen For The Laugh,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],1,1,False,0.521,0.8140000000000001,2,-7.903,1,0.0546,0.23,0.13,0.288,0.894,172.989,247293,3.0,1994,1994-03-01,1
0dT5eHAqMNchKMw06dgyFW,Intuition,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],11,1,False,0.77,0.55,7,-6.515,1,0.034,0.536,0.0,0.149,0.6559999999999999,125.919,250693,4.0,2018,2018-04-10,1
4fWAiwZF2TN3bq8FwAi9hD,Try Again,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],14,1,False,0.5710000000000001,0.613,5,-6.278,1,0.0245,0.024,0.0,0.144,0.165,81.948,215333,4.0,1999,1999-04-25,1
1bds1PHbqkdJ6R6HOvQ4Rd,What the World Is Waiting For,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],19,1,False,0.595,0.6990000000000001,4,-13.563,1,0.0286,0.00971,0.255,0.0925,0.762,110.631,229533,4.0,1995,1995-05-15,1
4ZcGb03Iv09wSycOjluiH7,Human Race,The Jesus Experience,1XC4UMt4DU5SyArX2xWozu,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],8,1,False,0.541,0.789,3,-6.204,1,0.0409999999999999,0.0013599999999999,6.929999999999999e-05,0.154,0.5820000000000001,122.595,238147,4.0,1997,1997-01-01,1
78XK5PDIKWiDKcgiLl1x0o,Still Disappointed,Still Disappointed,4FCwf4rl9ZyRWzIy17ZZ6i,['Stormzy'],['2SrSdSvpminqmStGELCSNd'],1,1,True,0.731,0.674,1,-6.9860000000000015,1,0.2739999999999999,0.0943,0.0,0.0807,0.701,139.916,165027,4.0,2020,2020-01-10,1
5ytl6Ay8G7ucmujk9R3S0c,Getaway Car,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],6,1,False,0.782,0.619,8,-5.759,1,0.0266,0.264,0.0,0.0607,0.898,110.004,229253,4.0,2018,2018-04-10,1
4OF0dT9o0xm1E0O4QA4UOM,The Christ Child's Lullaby,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],13,1,False,0.341,0.0192,2,-17.864,0,0.036,0.97,2.09e-06,0.106,0.3329999999999999,94.908,139000,4.0,1998,1998-10-08,2
0ta1LTR7VFnn21Io8lWrMh,Platinum Girl - Intro,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],1,1,False,0.8340000000000001,0.581,10,-12.547,0,0.0929,0.00899,0.0846,0.278,0.916,107.955,47853,4.0,2003,2003,6
7F99fYE0Y0NF0CVwfBri3c,Change the World,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],7,1,False,0.634,0.726,9,-5.894,1,0.0259,0.345,0.0,0.124,0.6729999999999999,96.004,189333,4.0,1999,1999-04-25,1
3rKOdEiYrxRFCZjuMiPOn4,I Need Your Love,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],5,1,False,0.892,0.46,8,-8.931000000000003,1,0.0298,0.182,0.00112,0.114,0.647,108.206,240533,4.0,1997,1997-01-01,1
5AXJD3LGFdq4EywO72SgaD,"Good, Bad, Ugly",Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],7,1,False,0.6609999999999999,0.368,8,-14.574000000000002,1,0.293,0.8270000000000001,1.8e-06,0.276,0.541,66.075,181800,4.0,1992,1992-06-19,2
5V9cVEGMKTwMgUe4jeNX8e,Close Your Eyes,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],14,1,False,0.31,0.036,0,-21.954,1,0.0397,0.977,0.0,0.281,0.498,91.876,98773,4.0,1998,1998-10-08,2
5H6jOrB9Mg8CCmPStEA4TA,Joyful Girl (Danger and Uncertainty Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],1,1,False,0.732,0.288,5,-13.747,0,0.1119999999999999,0.0384,0.000151,0.0831,0.216,79.984,279000,4.0,1996,1996-11-01,2
23x2sdNqlVYtl5gWGyNFde,strange,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],4,1,False,0.5329999999999999,0.319,10,-11.448,1,0.0323,0.885,0.00387,0.118,0.1969999999999999,119.475,185987,3.0,2002,2002-10-28,0
4AJm5bohZFUQm00542PSFH,Going Down,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],9,1,False,0.789,0.473,10,-11.024,0,0.105,0.0267,0.0757,0.115,0.7490000000000001,77.43,290858,4.0,1996,1996-05-01,6
3BCH4J8voafSumkpH0WWTs,"Outta Me, Onto You",Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],2,1,False,0.493,0.7509999999999999,7,-9.241,1,0.148,0.122,0.0,0.126,0.638,182.077,277372,4.0,1996,1996-05-01,1
72TM04drPxCk8EwI8MEXEp,Sonic Boom,El Rauncho Grundge,4QJ2Ud0wIsaG4oWGURJbyX,['Too Slim and the Taildraggers'],['7CSwswyyJWwaxmOeCkzZQe'],10,1,False,0.466,0.915,6,-5.4620000000000015,1,0.0972,0.0022,0.861,0.391,0.662,143.876,176040,4.0,1992,1992,4
21Mq0NzFoVRvOmLTOnJjng,Voice of the Voiceless,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],9,1,False,0.441,0.882,7,-7.362999999999999,1,0.044,0.0195,0.00684,0.15,0.418,83.37100000000002,151573,4.0,1999,1999-11-02,1
5opSPrboYy7msLttJTQ2R4,Fools Gold,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],18,1,False,0.7440000000000001,0.6940000000000001,7,-14.405,1,0.0528,0.00462,0.8759999999999999,0.0721,0.619,112.801,256133,4.0,1995,1995-05-15,4
6E1Cfd8YpVjfxEtX7KZxos,In a Hut,Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],7,1,False,0.515,0.439,2,-9.355,1,0.0853,0.741,0.0,0.3879999999999999,0.633,120.056,174480,4.0,2015,2015-08-28,2
6SlnEnfXXRN56646HSFcO5,Crazy,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],6,1,False,0.465,0.375,2,-11.737,0,0.0292,0.7609999999999999,0.0218,0.13,0.233,131.164,263293,3.0,2002,2002-10-28,0
2zfK1yLW1HzHGbmYx6X9F8,The Last Cowboy Song,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",2,1,False,0.596,0.176,2,-20.332,1,0.0452,0.7290000000000001,0.0,0.163,0.502,126.303,190560,3.0,1985,1985-05-01,0
3tTL7jlSkowXidYeafFtwG,Take the Power Back,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],3,1,True,0.542,0.8420000000000001,1,-7.1370000000000005,1,0.173,0.043,0.000153,0.173,0.301,104.772,335840,4.0,1992,1992-11-03,1
3gDe0R03dmJd4HqFihb0D4,What If No One's Watching,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],1,1,False,0.625,0.6759999999999999,5,-12.367,0,0.198,0.461,0.0,0.0898,0.762,144.52700000000004,193773,4.0,1992,1992-06-19,6
5nvUqq0fvB0GN6mqzDc9Ey,Love Is A Matter Of Distance,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],5,1,False,0.5429999999999999,0.56,8,-6.982,1,0.024,0.51,0.0,0.0954,0.304,99.941,178027,4.0,2003,2003-12-01,1
7xPjrPfjDYaYe5j0KRtpPM,A Matter Of Minutes,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],1,1,False,0.59,0.447,8,-11.577,0,0.0319,0.405,0.047,0.0968,0.316,80.973,306693,3.0,2001,2001-03-20,0
18v81PVG9N9qo3zGXTePjn,Bone Of Contention,El Rauncho Grundge,4QJ2Ud0wIsaG4oWGURJbyX,['Too Slim and the Taildraggers'],['7CSwswyyJWwaxmOeCkzZQe'],2,1,False,0.727,0.748,11,-7.064,1,0.0321,0.0808,0.00128,0.3829999999999999,0.949,104.942,292373,4.0,1992,1992,1
3g934vu8mvIc2a0MwEe4XC,Nineteen 86,Martin Rev,10hTeAJHlOaW2nCaXZYmDc,['Martin Rev'],['4zDG2kkm3SmF383uO3Hgo8'],3,1,False,0.268,0.588,9,-11.11,0,0.0399,0.3279999999999999,0.534,0.336,0.0358,166.94400000000005,276173,4.0,2002,2002-10-08,4
11PazWCYZPlMH9iLGmbxQP,Let the Day Begin,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],13,1,False,0.428,0.867,2,-5.051,1,0.0818,0.0241,0.0253,0.715,0.3829999999999999,124.154,265744,4.0,2000,2000-01-01,5
6gzMTey1L7RDVkYB6KVREd,Thank You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],9,1,False,0.665,0.8640000000000001,1,-3.749,1,0.0327,0.0319,0.0,0.436,0.932,103.032,242987,4.0,2003,2003-11-24,1
5G3LDYwKbM4joBoPTV4oho,Methamphetamine,Psychosis,4Gc1EWUBmRkqmf7MwC4aUd,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],8,1,False,0.4629999999999999,0.706,11,-11.472,0,0.0539,0.0454,0.7390000000000001,0.359,0.713,120.055,184000,4.0,2007,2007-09-14,4
3iH4FXtxe3XEXxxtamUyG1,Glitch Station,Psychosis,4Gc1EWUBmRkqmf7MwC4aUd,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],4,1,False,0.7959999999999999,0.946,1,-14.969,1,0.0686,0.0010199999999999,0.8420000000000001,0.1369999999999999,0.805,133.002,211507,4.0,2007,2007-09-14,4
6yziyzrBhA2mFApoJKAill,Be Careful with a Fool,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],5,1,False,0.293,0.583,7,-11.519,0,0.14,0.494,0.0223,0.208,0.73,206.991,315133,3.0,1973,1973,0
5SZ5EOiHFNfyAu4pFrOtHh,Get It While It's Hot - AB Experience/Flyte Tyme Productions Remix,Nodesha,4Yjnki7SUpEbmPVzWpgede,"['Nodesha', 'Bobby Ross Avila', 'IZ']","['0m3R4g8wdmgu5YByHlrmQX', '6VpZD6SRjh5ZurP9tw4qso', '0CmzwU6uibzA5qohaDZCkg']",7,1,False,0.807,0.765,10,-6.033,0,0.17,0.0229,0.0587,0.161,0.7290000000000001,105.03,259013,4.0,2003,2003,6
7qS8b0qTQbvfKWx0VZvNFu,I Don't Wanna,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],4,1,False,0.265,0.862,9,-5.7070000000000025,1,0.123,0.182,0.0291,0.972,0.148,138.77100000000002,319827,4.0,2000,2000-01-01,5
